ユーザーID,開始日時,終了日時,条件,経過時間(秒),イベントタイプ,Y座標,スクロール率,表示メッセージID,シナリオID
nszw26001_xLdE4ppFg6,2026-01-27_23-01-21,2026-01-27_23-03-33,ItoE_name, 0.697, Wheel, 20.0, 0.00, None, 0
nszw26001_xLdE4ppFg6,2026-01-27_23-01-21,2026-01-27_23-03-33,ItoE_name, 0.763, Wheel, 20.0, 0.00, None, 0
nszw26001_xLdE4ppFg6,2026-01-27_23-01-21,2026-01-27_23-03-33,ItoE_name, 1.287, Wheel, 20.0, 0.00, None, 0
