ユーザーID,開始日時,終了日時,条件,経過時間(秒),イベントタイプ,Y座標,スクロール率,表示メッセージID,シナリオID
nszw26001_Fx5qXU4Onc,2026-01-27_20-04-48,2026-01-27_20-09-46,ItoE_name, 75.276, Wheel, -141.0, 1.00, 1-2, 1
nszw26001_Fx5qXU4Onc,2026-01-27_20-04-48,2026-01-27_20-09-46,ItoE_name, 75.809, Wheel, -121.6, 0.88, 1-2, 1
