ユーザーID,開始日時,終了日時,条件,経過時間(秒),イベントタイプ,Y座標,スクロール率,表示メッセージID,シナリオID
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 52.590, Drag, -98.5, 0.64, 1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 52.804, Drag, -74.5, 0.51, 0-1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 53.038, Drag, -61.0, 0.44, 0-1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 53.253, Drag, -50.5, 0.38, 0-1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 64.068, DragEnd, -49.2, 0.37, 0-1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 69.411, Drag, -82.8, 0.56, 1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 69.628, Drag, -103.7, 0.67, 1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 69.843, Drag, -121.6, 0.77, 1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 70.059, Drag, -140.7, 0.87, 1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 70.292, Drag, -154.2, 0.95, 1-2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 70.588, DragEnd, -163.0, 1.00, 2, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 102.506, Drag, -362.8, 0.62, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 102.722, Drag, -322.2, 0.56, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 103.105, Drag, -309.1, 0.54, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 104.900, Drag, -307.7, 0.53, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 105.116, Drag, -361.3, 0.62, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 105.332, Drag, -465.7, 0.79, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 105.548, Drag, -515.0, 0.87, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 106.003, DragEnd, -525.2, 0.89, 2-3-4, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 137.165, Drag, -1367.7, 0.88, 6-7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 137.811, DragEnd, -1367.7, 0.88, 6-7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 142.966, Drag, -1244.2, 0.80, 6-7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 143.182, Drag, -1483.6, 0.95, 7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 143.481, Drag, -1524.8, 0.98, 7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 143.764, Drag, -1551.0, 1.00, 7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 144.076, Drag, -1551.0, 1.00, 7-8, 0
nszw26001_FWUi0V16DQ,2026-01-27_20-02-48,2026-01-27_20-14-30,ItoI_noname, 144.077, DragEnd, -1551.0, 1.00, 7-8, 0
