ユーザーID,開始日時,終了日時,条件,経過時間(秒),イベントタイプ,Y座標,スクロール率,表示メッセージID,シナリオID
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 0.015, Wheel, 20.0, 0.00, None, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 0.051, Wheel, 20.0, 0.00, None, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 0.094, Wheel, 20.0, 0.00, None, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 2.712, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 2.762, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 2.812, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 3.332, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 3.382, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 9.379, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 9.427, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 9.445, Wheel, 20.0, 0.00, 0, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 14.871, Wheel, -185.0, 1.00, 2, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 14.904, Wheel, -181.2, 0.98, 2, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 14.937, Wheel, -174.3, 0.94, 1-2, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 14.971, Wheel, -164.9, 0.90, 1-2, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 15.021, Wheel, -148.7, 0.82, 1-2, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 23.882, Wheel, -85.0, 0.51, 1-2, 0
nszw26001_5mqYleOFrC,2026-01-27_23-03-49,2026-01-27_23-11-03,ItoE_noname, 23.932, Wheel, -90.4, 0.53, 1-2, 0
