ユーザーID,開始日時,終了日時,条件,経過時間(秒),イベントタイプ,Y座標,スクロール率,表示メッセージID,シナリオID
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 0.364, Wheel, 20.0, 0.00, None, 0
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 0.413, Wheel, 20.0, 0.00, None, 0
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 0.497, Wheel, 20.0, 0.00, None, 0
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 7.896, Wheel, 20.0, 0.00, 0, 0
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 7.929, Wheel, 20.0, 0.00, 0, 0
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 7.947, Wheel, 20.0, 0.00, 0, 0
nszw26001_jGOvJV1mw4,2026-01-27_23-16-06,2026-01-27_23-20-47,ItoI_name, 7.980, Wheel, 20.0, 0.00, 0, 0
